Dataset,Algorithm,Accuracy,Training_Time,Loss,Score
fashion_mnist,SGD,88.04,689.4304096698761,0.0,0.0
fashion_mnist,Adam,91.58,441.7308702468872,0.0,0.8108041940432585
fashion_mnist,RMSProp,91.19,395.67494082450867,0.0,0.7838983050847456
fashion_mnist,SISA,90.6,421.7400789260864,0.0,0.6617156218107709
